unique_property_id,id_x,projectType,projectName,projectCategory,slug,projectAge,projectSummary,possessionDate,id_y,landmark,fullAddress,pincode,propertyCategory,type,configurationId,bathrooms,balcony,furnishedType,furnishingType,floorPlanImage,carpetArea,price,propertyImages,lift,ready_to_move,context
cmfcg9rep0008vc207t5kmleq,cmfcg9ren0001vc209rw25eve,RESIDENTIAL,Glory,STANDALONE,luxury-glory-katewasti-punawale-pune-268353,,_,,cmfcg9req000avc20v8brb1zg, Sarai Sport Acadamy," Kate Wasti Rd, Kate Wasti, Punawale, Pimpri-Chinchwad, Dattwadi, Maharashtra 411033",411033,RESIDENTIAL,3BHK,cmfcg9rep0006vc20zocna1zw,3,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263444-42b0f4d7ba7315d4.jpg,1185.0,96000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757416263445-61ad0a336e5cd7e8.jpg""]",0,0,"Project Name: Glory and type :3BHK. Located at :  Kate Wasti Rd, Kate Wasti, Punawale, Pimpri-Chinchwad, Dattwadi, Maharashtra 411033 , near luxury-glory-katewasti-punawale-pune-268353 , having landmark : Sarai Sport Acadamy Property Type: . Price: Rs96000000. having Area or carpet area: 1185.0 sq meter. and also _ !. "
cmfdmdqms000cvc90o7xhka3i,cmfdmdqmq0008vc90svu2sfto,RESIDENTIAL,Antriksh,STANDALONE,luxury-antriksh-somwarpeth-camp-pune-997560,,_,,cmfdmdqmu000jvc90b6auuc6b,Station Road Saraswat Colony,"CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011",411011,RESIDENTIAL,1BHK,cmfdmdqms000bvc90e1hpq42a,1,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991474-f7da47510a2039a9.jpeg,269.1,5649000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991482-830ba2f79d951b2a.jpg""]",0,0,"Project Name: Antriksh and type :1BHK. Located at : CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011 , near luxury-antriksh-somwarpeth-camp-pune-997560 , having landmark :Station Road Saraswat Colony Property Type: . Price: Rs5649000. having Area or carpet area: 269.1 sq meter. and also _ !. "
cmfdmdqmt000evc90cfyoejib,cmfdmdqmq0008vc90svu2sfto,RESIDENTIAL,Antriksh,STANDALONE,luxury-antriksh-somwarpeth-camp-pune-997560,,_,,cmfdmdqmu000jvc90b6auuc6b,Station Road Saraswat Colony,"CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011",411011,RESIDENTIAL,2BHK,cmfdmdqmt000dvc90s9ndd0nq,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991488-c0b949b98960c0ed.jpg,685.0,14300000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991494-9ac904a02c4e153c.jpg""]",0,0,"Project Name: Antriksh and type :2BHK. Located at : CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011 , near luxury-antriksh-somwarpeth-camp-pune-997560 , having landmark :Station Road Saraswat Colony Property Type: . Price: Rs14300000. having Area or carpet area: 685.0 sq meter. and also _ !. "
cmfdmdqmt000fvc900m43j9nq,cmfdmdqmq0008vc90svu2sfto,RESIDENTIAL,Antriksh,STANDALONE,luxury-antriksh-somwarpeth-camp-pune-997560,,_,,cmfdmdqmu000jvc90b6auuc6b,Station Road Saraswat Colony,"CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011",411011,RESIDENTIAL,2BHK,cmfdmdqmt000dvc90s9ndd0nq,2,1.0,UNFURNISHED,[],,900.0,18900000,[],0,0,"Project Name: Antriksh and type :2BHK. Located at : CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011 , near luxury-antriksh-somwarpeth-camp-pune-997560 , having landmark :Station Road Saraswat Colony Property Type: . Price: Rs18900000. having Area or carpet area: 900.0 sq meter. and also _ !. "
cmfdmdqmt000hvc90cqvdwrq7,cmfdmdqmq0008vc90svu2sfto,RESIDENTIAL,Antriksh,STANDALONE,luxury-antriksh-somwarpeth-camp-pune-997560,,_,,cmfdmdqmu000jvc90b6auuc6b,Station Road Saraswat Colony,"CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011",411011,RESIDENTIAL,3BHK,cmfdmdqmt000gvc90h6gcwpga,3,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991499-74fa17a4c97985e2.jpg,1095.0,22900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757486991505-2373b8e162de669f.jpg""]",0,0,"Project Name: Antriksh and type :3BHK. Located at : CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011 , near luxury-antriksh-somwarpeth-camp-pune-997560 , having landmark :Station Road Saraswat Colony Property Type: . Price: Rs22900000. having Area or carpet area: 1095.0 sq meter. and also _ !. "
cmfdnk2s1001vvc90hgqf4i31,cmfdnk2rz001rvc90t6aa3f0e,RESIDENTIAL,16 Lakaki,STANDALONE,16-lakaki-modelcolony-shivajinagar-pune-470663,,sdfghgvbndfgh,,cmfdnk2s1001xvc90bewa3cn0,Model Colony,"1102/A/48, Lakaki Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016",411016,RESIDENTIAL,4.5BHK,cmfdnk2s1001uvc90qi4xuo6m,4,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757488967184-719e10b6efff3546.jpg,2650.0,55800000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757488967185-54cee65e85919c06.jpg""]",0,0,"Project Name: 16 Lakaki and type :4.5BHK. Located at : 1102/A/48, Lakaki Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016 , near 16-lakaki-modelcolony-shivajinagar-pune-470663 , having landmark :Model Colony Property Type: . Price: Rs55800000. having Area or carpet area: 2650.0 sq meter. and also sdfghgvbndfgh !. "
cmfdro2w3002mvc90s7nanw73,cmfdro2w2002ivc90co2n24lb,RESIDENTIAL,Dinmanee ,STANDALONE,luxury-dinmanee--modelcolony-shivajinagar-pune-878430,,_,,cmfdro2w4002ovc90arhj0v5w,Bharat English School & jr. College,"Dinmanee, Squadron Leader Sureshchandra Bhagwat Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016",411016,RESIDENTIAL,3BHK,cmfdro2w3002lvc90reujbiw4,3,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757495874341-877b209a8dd708f2.jpg,1065.0,25400000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757495874342-f91c6d45130b2367.jpg""]",0,0,"Project Name: Dinmanee  and type :3BHK. Located at : Dinmanee, Squadron Leader Sureshchandra Bhagwat Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016 , near luxury-dinmanee--modelcolony-shivajinagar-pune-878430 , having landmark :Bharat English School & jr. College Property Type: . Price: Rs25400000. having Area or carpet area: 1065.0 sq meter. and also _ !. "
cmfdssd1b003bvc90y4vu1v7i,cmfdssd190037vc90paoxv29h,RESIDENTIAL,Zoa Building - 2 Wing A,STANDALONE,zoa-building-2-wing-a-keshavnagar-mundhwa-pune-757777,,_,,cmfdssd1b003fvc90p5sgwr4n,Renuka mata mandir,"Sr.no.36 Zoa, keshav nagar,Neatr renuka mata Temple Mundhwa, pune 411036",411036,RESIDENTIAL,1BHK,cmfdssd1a003avc90t92jvmti,1,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757497751961-62a4a746ffb7d92a.jpeg,450.0,7499000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757497751961-e4b9f6b35ff84fc4.jpg""]",0,0,"Project Name: Zoa Building - 2 Wing A and type :1BHK. Located at : Sr.no.36 Zoa, keshav nagar,Neatr renuka mata Temple Mundhwa, pune 411036 , near zoa-building-2-wing-a-keshavnagar-mundhwa-pune-757777 , having landmark :Renuka mata mandir Property Type: . Price: Rs7499000. having Area or carpet area: 450.0 sq meter. and also _ !. "
cmfdssd1b003dvc903vfdvvi2,cmfdssd190037vc90paoxv29h,RESIDENTIAL,Zoa Building - 2 Wing A,STANDALONE,zoa-building-2-wing-a-keshavnagar-mundhwa-pune-757777,,_,,cmfdssd1b003fvc90p5sgwr4n,Renuka mata mandir,"Sr.no.36 Zoa, keshav nagar,Neatr renuka mata Temple Mundhwa, pune 411036",411036,RESIDENTIAL,2BHK,cmfdssd1b003cvc905s09tzlj,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757497751962-8264b2f46aeac8b4.jpg,850.0,14100000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757497751962-181b9fb00f69e030.jpg""]",0,0,"Project Name: Zoa Building - 2 Wing A and type :2BHK. Located at : Sr.no.36 Zoa, keshav nagar,Neatr renuka mata Temple Mundhwa, pune 411036 , near zoa-building-2-wing-a-keshavnagar-mundhwa-pune-757777 , having landmark :Renuka mata mandir Property Type: . Price: Rs14100000. having Area or carpet area: 850.0 sq meter. and also _ !. "
cmfdu2098004avc90e18s3onw,cmfdu20970046vc90g587nym1,RESIDENTIAL,Leela by Empyrean Landmarks - Phase 1 & 2,STANDALONE,leela-by-empyrean-landmar-thitenagar-kharadi-pune-887385,,_,,cmfdu2099004evc90okn0mpde,Shri Kshetra Kalbhairavnath Temple,"Survey no. 18-19, plot no. p7, river road, Thite Nagar, Kharadi, Pune, Maharashtra 411014",411014,RESIDENTIAL,2BHK,cmfdu20980049vc901gbx5yzt,2,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757499882365-234e90325d589de6.jpg,774.0,13600000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757499882366-5ff9be2083ac3230.jpg""]",0,0,"Project Name: Leela by Empyrean Landmarks - Phase 1 & 2 and type :2BHK. Located at : Survey no. 18-19, plot no. p7, river road, Thite Nagar, Kharadi, Pune, Maharashtra 411014 , near leela-by-empyrean-landmar-thitenagar-kharadi-pune-887385 , having landmark :Shri Kshetra Kalbhairavnath Temple Property Type: . Price: Rs13600000. having Area or carpet area: 774.0 sq meter. and also _ !. "
cmfdu2099004cvc90ne8y9pf7,cmfdu20970046vc90g587nym1,RESIDENTIAL,Leela by Empyrean Landmarks - Phase 1 & 2,STANDALONE,leela-by-empyrean-landmar-thitenagar-kharadi-pune-887385,,_,,cmfdu2099004evc90okn0mpde,Shri Kshetra Kalbhairavnath Temple,"Survey no. 18-19, plot no. p7, river road, Thite Nagar, Kharadi, Pune, Maharashtra 411014",411014,RESIDENTIAL,3BHK,cmfdu2099004bvc90md0gqlsn,3,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757499882367-f956a3cf2e42cc2e.jpg,1044.0,13900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757499882368-39d519773fe47182.jpg""]",0,0,"Project Name: Leela by Empyrean Landmarks - Phase 1 & 2 and type :3BHK. Located at : Survey no. 18-19, plot no. p7, river road, Thite Nagar, Kharadi, Pune, Maharashtra 411014 , near leela-by-empyrean-landmar-thitenagar-kharadi-pune-887385 , having landmark :Shri Kshetra Kalbhairavnath Temple Property Type: . Price: Rs13900000. having Area or carpet area: 1044.0 sq meter. and also _ !. "
cmfdvkxew0057vc90kpqcfjys,cmfdvkxeu0053vc90gquj3cbz,RESIDENTIAL,Midori Towers,TOWNSHIP,midori-towers-modelcolony-shivajinagar-pune-449745,,_,,cmfdvkxex0059vc90y73532b2,Sai nagar Rd,"Sai Nagar, Mamurdi, Dehu Road, Maharashtra 412101",412101,RESIDENTIAL,2BHK,cmfdvkxew0056vc90azi120pa,2,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757502445782-c4d339912dac6059.jpg,912.0,66800000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757502445783-07ddd86f8b94a188.jpg""]",0,0,"Project Name: Midori Towers and type :2BHK. Located at : Sai Nagar, Mamurdi, Dehu Road, Maharashtra 412101 , near midori-towers-modelcolony-shivajinagar-pune-449745 , having landmark :Sai nagar Rd Property Type: . Price: Rs66800000. having Area or carpet area: 912.0 sq meter. and also _ !. "
cmfz8hny50001wkcc52edymyk,cmfdxi4sv005rvc90ygfhnzc9,RESIDENTIAL,Kedar Residency,STANDALONE,kedar-residency-modelcolony-shivajinagar-pune-678656,0.0,_,,cmfdxi4sy005zvc909kpgh2dl, Maharashtra Cricket Association Stadium,"MP78+P45, St Tukaram Nagar, Mamurdi, Dehu Road, Maharashtra 412101",412101,RESIDENTIAL,1BHK,cmfdxi4sx005uvc90ek5w6w18,1,1.0,FURNISHED,"[""KITCHEN_APPLIANCES"",""LIGHTS_FANS"",""WARDROBE"",""MODULAR_KITCHEN""]",https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757505674362-a03f1a776276e18c.jpg,497.0,30400000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757505674367-357debf889702320.jpg""]",0,1,"Project Name: Kedar Residency and type :1BHK. Located at : MP78+P45, St Tukaram Nagar, Mamurdi, Dehu Road, Maharashtra 412101 , near kedar-residency-modelcolony-shivajinagar-pune-678656 , having landmark : Maharashtra Cricket Association Stadium Property Type: . Price: Rs30400000. having Area or carpet area: 497.0 sq meter. and also _ !. "
cmfz8hs5g000bwkccafirnr9h,cmfdxi4sv005rvc90ygfhnzc9,RESIDENTIAL,Kedar Residency,STANDALONE,kedar-residency-modelcolony-shivajinagar-pune-678656,0.0,_,,cmfdxi4sy005zvc909kpgh2dl, Maharashtra Cricket Association Stadium,"MP78+P45, St Tukaram Nagar, Mamurdi, Dehu Road, Maharashtra 412101",412101,RESIDENTIAL,2BHK,cmfdxi4sx005wvc90x44fqzb5,0,0.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757505674380-a846f28fd0ac4508.jpg,805.0,49000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757505674385-88d968255a68bec4.jpg""]",0,1,"Project Name: Kedar Residency and type :2BHK. Located at : MP78+P45, St Tukaram Nagar, Mamurdi, Dehu Road, Maharashtra 412101 , near kedar-residency-modelcolony-shivajinagar-pune-678656 , having landmark : Maharashtra Cricket Association Stadium Property Type: . Price: Rs49000000. having Area or carpet area: 805.0 sq meter. and also _ !. "
cmfgp97cv0001vxiu8xn9weu6,cmfdyb2yc006rvc900owycgrv,RESIDENTIAL,Sonai Clara,STANDALONE,sonai-clara-brtlinkrd-ravet-pune-029297,,_,,cmfdyb2yf0071vc90z0jmbahe,Chandraprabha corner,"BRT Link Rd, Ravet, Pimpri-Chinchwad, Maharashtra 412101",412099,RESIDENTIAL,2BHK,cmfdyb2yd006uvc90uba2ys2y,2,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757507025374-12d089344fa03c16.jpg,719.0,7916000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757507025374-6b9222f0e2694408.jpg""]",0,0,"Project Name: Sonai Clara and type :2BHK. Located at : BRT Link Rd, Ravet, Pimpri-Chinchwad, Maharashtra 412101 , near sonai-clara-brtlinkrd-ravet-pune-029297 , having landmark :Chandraprabha corner Property Type: . Price: Rs7916000. having Area or carpet area: 719.0 sq meter. and also _ !. "
cmfgp97ei0003vxiubxjn87zv,cmfdyb2yc006rvc900owycgrv,RESIDENTIAL,Sonai Clara,STANDALONE,sonai-clara-brtlinkrd-ravet-pune-029297,,_,,cmfdyb2yf0071vc90z0jmbahe,Chandraprabha corner,"BRT Link Rd, Ravet, Pimpri-Chinchwad, Maharashtra 412101",412099,RESIDENTIAL,2BHK,cmfdyb2yd006uvc90uba2ys2y,8,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757507025375-8c1c881fc556c580.jpg,714.0,7624000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757507025375-b7d209814ec2b899.jpg"",""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757573877398-e4d685da0a0dfae1.jpg""]",0,0,"Project Name: Sonai Clara and type :2BHK. Located at : BRT Link Rd, Ravet, Pimpri-Chinchwad, Maharashtra 412101 , near sonai-clara-brtlinkrd-ravet-pune-029297 , having landmark :Chandraprabha corner Property Type: . Price: Rs7624000. having Area or carpet area: 714.0 sq meter. and also _ !. "
cmfgp9avl000mvxiui2lz3xmj,cmfdyb2yc006rvc900owycgrv,RESIDENTIAL,Sonai Clara,STANDALONE,sonai-clara-brtlinkrd-ravet-pune-029297,,_,,cmfdyb2yf0071vc90z0jmbahe,Chandraprabha corner,"BRT Link Rd, Ravet, Pimpri-Chinchwad, Maharashtra 412101",412099,RESIDENTIAL,3BHK,cmfdyb2ye006xvc90tgudor3v,3,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757507025375-6d208dc15b1ffe3b.jpg,954.0,9900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757507025385-aedb0110dffa5f27.jpg""]",0,0,"Project Name: Sonai Clara and type :3BHK. Located at : BRT Link Rd, Ravet, Pimpri-Chinchwad, Maharashtra 412101 , near sonai-clara-brtlinkrd-ravet-pune-029297 , having landmark :Chandraprabha corner Property Type: . Price: Rs9900000. having Area or carpet area: 954.0 sq meter. and also _ !. "
cmfgp9avl000nvxiu2x1yqc8h,cmfdyb2yc006rvc900owycgrv,RESIDENTIAL,Sonai Clara,STANDALONE,sonai-clara-brtlinkrd-ravet-pune-029297,,_,,cmfdyb2yf0071vc90z0jmbahe,Chandraprabha corner,"BRT Link Rd, Ravet, Pimpri-Chinchwad, Maharashtra 412101",412099,RESIDENTIAL,3BHK,cmfdyb2ye006xvc90tgudor3v,3,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757507025386-cd046b94df0f53d9.jpg,973.0,11000000,[],0,0,"Project Name: Sonai Clara and type :3BHK. Located at : BRT Link Rd, Ravet, Pimpri-Chinchwad, Maharashtra 412101 , near sonai-clara-brtlinkrd-ravet-pune-029297 , having landmark :Chandraprabha corner Property Type: . Price: Rs11000000. having Area or carpet area: 973.0 sq meter. and also _ !. "
cmfdz9fvy008cvc90tbqa3czs,cmfdz9fvx0088vc90pw26eyr8,RESIDENTIAL,Santiago Skytown,STANDALONE,santiago-skytown-vikasnagar-ravet-pune-632333,,_,,cmfdz9fvz008hvc9079u0jrlc,Police Station,"Santiago sky town, MP9R+2JG, Ravet Rd, Vikas Nagar, Ravet, Pimpri-Chinchwad, Dehu Road, Maharashtra 412101",412101,RESIDENTIAL,2BHK,cmfdz9fvy008bvc90b7nawpiw,2,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757508627511-94d95f7bbb80de8a.jpg,767.0,784300000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757508627511-f415324344fe391c.jpg""]",0,0,"Project Name: Santiago Skytown and type :2BHK. Located at : Santiago sky town, MP9R+2JG, Ravet Rd, Vikas Nagar, Ravet, Pimpri-Chinchwad, Dehu Road, Maharashtra 412101 , near santiago-skytown-vikasnagar-ravet-pune-632333 , having landmark :Police Station Property Type: . Price: Rs784300000. having Area or carpet area: 767.0 sq meter. and also _ !. "
cmfdz9fvy008dvc90825ql292,cmfdz9fvx0088vc90pw26eyr8,RESIDENTIAL,Santiago Skytown,STANDALONE,santiago-skytown-vikasnagar-ravet-pune-632333,,_,,cmfdz9fvz008hvc9079u0jrlc,Police Station,"Santiago sky town, MP9R+2JG, Ravet Rd, Vikas Nagar, Ravet, Pimpri-Chinchwad, Dehu Road, Maharashtra 412101",412101,RESIDENTIAL,2BHK,cmfdz9fvy008bvc90b7nawpiw,2,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757508627511-b25862c0a7c41854.jpg,786.0,8037000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757508627515-f85803015d61e3d3.jpg""]",0,0,"Project Name: Santiago Skytown and type :2BHK. Located at : Santiago sky town, MP9R+2JG, Ravet Rd, Vikas Nagar, Ravet, Pimpri-Chinchwad, Dehu Road, Maharashtra 412101 , near santiago-skytown-vikasnagar-ravet-pune-632333 , having landmark :Police Station Property Type: . Price: Rs8037000. having Area or carpet area: 786.0 sq meter. and also _ !. "
cmfdz9fvy008fvc90mg7x9wwf,cmfdz9fvx0088vc90pw26eyr8,RESIDENTIAL,Santiago Skytown,STANDALONE,santiago-skytown-vikasnagar-ravet-pune-632333,,_,,cmfdz9fvz008hvc9079u0jrlc,Police Station,"Santiago sky town, MP9R+2JG, Ravet Rd, Vikas Nagar, Ravet, Pimpri-Chinchwad, Dehu Road, Maharashtra 412101",412101,RESIDENTIAL,3BHK,cmfdz9fvy008evc90f98iggaw,3,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757508627516-8e8d34b349402165.jpg,1017.0,13900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757508627516-8162911bdda309f0.jpg""]",0,0,"Project Name: Santiago Skytown and type :3BHK. Located at : Santiago sky town, MP9R+2JG, Ravet Rd, Vikas Nagar, Ravet, Pimpri-Chinchwad, Dehu Road, Maharashtra 412101 , near santiago-skytown-vikasnagar-ravet-pune-632333 , having landmark :Police Station Property Type: . Price: Rs13900000. having Area or carpet area: 1017.0 sq meter. and also _ !. "
cmfe01l6i009kvc90s59ib9e3,cmfe01l6h009gvc90y1zazr09,RESIDENTIAL,The silver altair ,STANDALONE,the-silver-altair--pcmc-ravet-pune-945470,,_,,cmfe01l6j009pvc902gw4nwqa,MNGL CNG Station,"The Silver altair Project Sr.No. 8/1,12/5 Near MNGL CNG Station , Aundh Ravet BRTS RD, Ravet",412101,RESIDENTIAL,2BHK,cmfe01l6i009jvc90qz54yiev,1,4.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757509935799-56e60e5d51f758f8.jpg,880.0,8409000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757509935800-7ec66eb73cfad6b5.jpg""]",0,0,"Project Name: The silver altair  and type :2BHK. Located at : The Silver altair Project Sr.No. 8/1,12/5 Near MNGL CNG Station , Aundh Ravet BRTS RD, Ravet , near the-silver-altair--pcmc-ravet-pune-945470 , having landmark :MNGL CNG Station Property Type: . Price: Rs8409000. having Area or carpet area: 880.0 sq meter. and also _ !. "
cmfe01l6j009lvc90tcyi3t79,cmfe01l6h009gvc90y1zazr09,RESIDENTIAL,The silver altair ,STANDALONE,the-silver-altair--pcmc-ravet-pune-945470,,_,,cmfe01l6j009pvc902gw4nwqa,MNGL CNG Station,"The Silver altair Project Sr.No. 8/1,12/5 Near MNGL CNG Station , Aundh Ravet BRTS RD, Ravet",412101,RESIDENTIAL,2BHK,cmfe01l6i009jvc90qz54yiev,2,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757509935801-62f8a4e2e69af1fb.jpg,921.0,8885000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757509935801-4a6e51cf542453de.jpg""]",0,0,"Project Name: The silver altair  and type :2BHK. Located at : The Silver altair Project Sr.No. 8/1,12/5 Near MNGL CNG Station , Aundh Ravet BRTS RD, Ravet , near the-silver-altair--pcmc-ravet-pune-945470 , having landmark :MNGL CNG Station Property Type: . Price: Rs8885000. having Area or carpet area: 921.0 sq meter. and also _ !. "
cmfe01l6j009nvc904pcq2sfa,cmfe01l6h009gvc90y1zazr09,RESIDENTIAL,The silver altair ,STANDALONE,the-silver-altair--pcmc-ravet-pune-945470,,_,,cmfe01l6j009pvc902gw4nwqa,MNGL CNG Station,"The Silver altair Project Sr.No. 8/1,12/5 Near MNGL CNG Station , Aundh Ravet BRTS RD, Ravet",412101,RESIDENTIAL,3BHK,cmfe01l6j009mvc90aj7pny7p,3,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757509935801-e3046c3165cb6a9a.jpg,1048.0,11000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757509935802-e9fd330d696b020e.jpg""]",0,0,"Project Name: The silver altair  and type :3BHK. Located at : The Silver altair Project Sr.No. 8/1,12/5 Near MNGL CNG Station , Aundh Ravet BRTS RD, Ravet , near the-silver-altair--pcmc-ravet-pune-945470 , having landmark :MNGL CNG Station Property Type: . Price: Rs11000000. having Area or carpet area: 1048.0 sq meter. and also _ !. "
cmfp02pgf0023vxxulf38fhsj,cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,testing,STANDALONE,testing-modelcolony-shivajinagar-pune-301013,11.0,sdfghjhgfdfghjgfdfghgfgh,,cmff8swbn0007vxp7bhj7cmqv,sdfgb,asdfgh,123456,RESIDENTIAL,5BHK,cmfozqxd90001vxxuau2xc6lj,8,8.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758174783708-6bab276d8a2b3207.jpg,9.79,10088000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758174623697-27c4f71a991e078c.jpg""]",0,1,"Project Name: testing and type :5BHK. Located at : asdfgh , near testing-modelcolony-shivajinagar-pune-301013 , having landmark :sdfgb Property Type: . Price: Rs10088000. having Area or carpet area: 9.79 sq meter. and also sdfghjhgfdfghjgfdfghgfgh !. "
cmfp02t4b002dvxxu826dader,cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,testing,STANDALONE,testing-modelcolony-shivajinagar-pune-301013,11.0,sdfghjhgfdfghjgfdfghgfgh,,cmff8swbn0007vxp7bhj7cmqv,sdfgb,asdfgh,123456,RESIDENTIAL,2BHK,cmfozzj19001rvxxuloxiehen,99,987.0,SEMI_FURNISHED,"[""KITCHEN_APPLIANCES"",""BASIC_FURNITURE""]",https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758174963753-1d59b6ee8bc63eff.jpg,9.0,980000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758174963765-07ee6ee92139cc03.jpeg""]",0,1,"Project Name: testing and type :2BHK. Located at : asdfgh , near testing-modelcolony-shivajinagar-pune-301013 , having landmark :sdfgb Property Type: . Price: Rs980000000. having Area or carpet area: 9.0 sq meter. and also sdfghjhgfdfghjgfdfghgfgh !. "
